[Timestamp_micros,aout_speed_uint8,din_hall0,speed_measured_hz]
4438706,230,1,110.72
4438806,230,1,110.72
4438906,230,1,110.72
4439006,230,1,110.72
4439106,230,1,110.72
4439206,230,1,110.72
4439306,230,1,110.72
4439406,230,1,110.72
4439506,230,1,110.72
4439606,230,1,110.72
4439706,230,1,110.72
4439806,230,1,110.72
4439906,230,1,110.72
4440006,230,1,110.72
4440106,230,1,110.72
4440206,230,1,110.72
4440306,230,1,110.72
4440406,230,1,110.72
4440506,230,1,110.72
4440606,230,1,110.72
4440706,230,1,110.72
4440806,230,1,110.72
4440906,230,1,110.72
4441006,230,1,110.72
4441106,230,1,110.72
4441206,230,1,110.72
4441306,230,1,110.72
4441406,230,1,110.72
4441506,230,1,110.72
4441606,230,1,110.72
4441706,230,1,110.72
4441806,230,1,110.72
4441906,230,1,110.72
4442006,230,0,108.51
4442106,230,0,108.51
4442206,230,0,108.51
4442306,230,0,108.51
4442406,230,0,108.51
4442506,230,0,108.51
4442606,230,0,108.51
4442706,230,0,108.51
4442806,230,0,108.51
4442906,230,0,108.51
4443006,230,0,108.51
4443106,230,0,108.51
4443206,230,0,108.51
4443306,230,0,108.51
4443406,230,0,108.51
4443506,230,0,108.51
4443606,230,0,108.51
4443706,230,0,108.51
4443806,230,0,108.51
4443906,230,0,108.51
4444006,230,0,108.51
4444106,230,0,108.51
4444206,230,0,108.51
4444306,230,0,108.51
4444406,230,0,108.51
4444506,230,0,108.51
4444606,230,0,108.51
4444706,230,0,108.51
4444806,230,0,108.51
4444906,230,0,108.51
4445006,230,0,108.51
4445106,230,0,108.51
4445206,230,0,108.51
4445306,230,0,108.51
4445406,230,0,108.51
4445506,230,0,108.51
4445606,230,0,108.51
4445706,230,0,108.51
4445806,230,0,108.51
4445906,230,0,108.51
4446006,230,0,108.51
4446106,230,0,108.51
4446206,230,0,108.51
4446306,230,0,108.51
4446406,230,0,108.51
4446506,230,1,108.51
4446606,230,1,108.51
4446706,230,1,108.51
4446806,230,1,108.51
4446906,230,1,108.51
4447006,230,1,108.51
4447106,230,1,108.51
4447206,230,1,108.51
4447306,230,1,108.51
4447406,230,1,108.51
4447506,230,1,108.51
